population,access_rate,beta,pfpr2to10
40.0,0.676,0.01,0.0
40.0,0.676,0.0125,0.0
40.0,0.676,0.015,0.0
40.0,0.676,0.02,0.0
40.0,0.676,0.03,0.0
40.0,0.676,0.04,0.0
40.0,0.676,0.05,0.0
40.0,0.676,0.1,6.991276085026084
40.0,0.676,0.15,10.238435829468438
40.0,0.676,0.2,16.467616669822554
40.0,0.676,0.25,20.538407058627648
40.0,0.676,0.3,27.66660885410885
40.0,0.676,0.4,31.087987244237247
40.0,0.676,0.5,45.92384089902472
40.0,0.676,0.6,47.380079717395894
40.0,0.676,0.8,50.80967759092759
40.0,0.676,1.0,56.52344799127887
40.0,0.755,0.001,0.0
40.0,0.755,0.005,0.0
40.0,0.755,0.01,0.0
40.0,0.755,0.0125,0.0
40.0,0.755,0.015,0.0
40.0,0.755,0.02,0.0
40.0,0.755,0.03,0.0
40.0,0.755,0.04,0.7216960670908039
40.0,0.755,0.05,0.0
40.0,0.755,0.1,0.9386446886446885
40.0,0.755,0.15,12.256784881784881
40.0,0.755,0.2,20.830804408010287
40.0,0.755,0.25,27.129582040766252
40.0,0.755,0.3,35.300886239305356
40.0,0.755,0.4,39.38486064589006
40.0,0.755,0.5,39.775145163931924
40.0,0.755,0.6,48.62121327746327
40.0,0.755,0.8,53.670030779405785
40.0,0.755,1.0,56.03173678173679
40.0,0.783,0.001,0.0
40.0,0.783,0.005,0.0
40.0,0.783,0.01,0.0
40.0,0.783,0.0125,0.0
40.0,0.783,0.015,0.0
40.0,0.783,0.02,0.0
40.0,0.783,0.03,0.0
40.0,0.783,0.04,0.0
40.0,0.783,0.05,0.0
40.0,0.783,0.1,2.984866984866985
40.0,0.783,0.15,15.340464245650002
40.0,0.783,0.2,19.303522866022867
40.0,0.783,0.25,17.73414004296357
40.0,0.783,0.3,29.396778405776082
40.0,0.783,0.4,37.277625356669475
40.0,0.783,0.5,46.596699172740834
40.0,0.783,0.6,47.39846438283938
40.0,0.783,0.8,52.424562705812704
40.0,0.783,1.0,57.38414132164132
40.0,0.787,0.001,0.0
40.0,0.787,0.005,0.0
40.0,0.787,0.01,0.0
40.0,0.787,0.0125,0.0
40.0,0.787,0.015,0.0
40.0,0.787,0.02,0.0
40.0,0.787,0.03,0.0
40.0,0.787,0.04,0.0
40.0,0.787,0.05,0.0
40.0,0.787,0.1,5.182043453908779
40.0,0.787,0.15,15.404066385684033
40.0,0.787,0.2,22.385101350174878
40.0,0.787,0.25,28.102012848191254
40.0,0.787,0.3,36.29767747230982
40.0,0.787,0.4,34.97664296595217
40.0,0.787,0.5,41.42848637609667
40.0,0.787,0.6,50.67665667665668
40.0,0.787,0.8,54.07799713222507
40.0,0.787,1.0,58.306326744649105
40.0,0.847,0.001,0.0
40.0,0.847,0.005,0.0
40.0,0.847,0.01,0.0
40.0,0.847,0.0125,0.0
40.0,0.847,0.015,0.0
40.0,0.847,0.02,0.0
40.0,0.847,0.03,0.0
40.0,0.847,0.04,0.0
40.0,0.847,0.05,0.05952380952380952
40.0,0.847,0.1,3.289224664224664
40.0,0.847,0.15,8.038882889985832
40.0,0.847,0.2,18.310532701302826
40.0,0.847,0.25,25.723748473748476
40.0,0.847,0.3,27.73718682024603
40.0,0.847,0.4,39.15947128171393
40.0,0.847,0.5,41.207667114428624
40.0,0.847,0.6,44.30996219874896
40.0,0.847,0.8,50.95099156244989
40.0,0.847,1.0,60.53452113833306
50.0,0.451,0.001,0.0
50.0,0.451,0.005,0.0
50.0,0.451,0.01,0.0
50.0,0.451,0.0125,0.0
50.0,0.451,0.015,0.0
50.0,0.451,0.02,0.0
50.0,0.451,0.03,0.0
50.0,0.451,0.04,0.0
50.0,0.451,0.05,0.0
50.0,0.451,0.1,3.141101284193389
50.0,0.451,0.15,19.906675020431077
50.0,0.451,0.2,22.849998313233606
50.0,0.451,0.25,30.759353230738032
50.0,0.451,0.3,29.014479353778892
50.0,0.451,0.4,41.942647723220475
50.0,0.451,0.5,46.88409102471603
50.0,0.451,0.6,47.857223794723794
50.0,0.451,0.8,52.72305934805935
50.0,0.451,1.0,60.86095675158175
50.0,0.486,0.001,0.0
50.0,0.486,0.005,0.0
50.0,0.486,0.01,0.0
50.0,0.486,0.0125,0.0
50.0,0.486,0.015,0.0
50.0,0.486,0.02,0.0
50.0,0.486,0.03,0.0
50.0,0.486,0.04,0.0
50.0,0.486,0.05,0.27083333333333337
50.0,0.486,0.1,12.463887195336582
50.0,0.486,0.15,15.209282347053243
50.0,0.486,0.2,26.14360560427704
50.0,0.486,0.25,34.32500699872024
50.0,0.486,0.3,37.46857465051998
50.0,0.486,0.4,39.36363818034677
50.0,0.486,0.5,43.55325964705803
50.0,0.486,0.6,52.71260933625484
50.0,0.486,0.8,51.5737244083316
50.0,0.486,1.0,58.600852850852846
50.0,0.561,0.001,0.0
50.0,0.561,0.005,0.0
50.0,0.561,0.01,0.0
50.0,0.561,0.0125,0.0
50.0,0.561,0.015,0.0
50.0,0.561,0.02,0.0
50.0,0.561,0.03,0.0
50.0,0.561,0.04,0.052083333333333336
50.0,0.561,0.05,0.45732950624254987
50.0,0.561,0.1,8.748694821546989
50.0,0.561,0.15,22.439952385434196
50.0,0.561,0.2,28.33071101119669
50.0,0.561,0.25,28.536801535882415
50.0,0.561,0.3,29.343171462753503
50.0,0.561,0.4,37.31695140228422
50.0,0.561,0.5,44.474717242180475
50.0,0.561,0.6,43.97974380424071
50.0,0.561,0.8,49.75661270238476
50.0,0.561,1.0,54.706968514872926
50.0,0.603,0.001,0.0
50.0,0.603,0.005,0.0
50.0,0.603,0.01,0.0
50.0,0.603,0.0125,0.0
50.0,0.603,0.015,0.0
50.0,0.603,0.02,0.0
50.0,0.603,0.03,0.0
50.0,0.603,0.04,0.7929942810457518
50.0,0.603,0.05,0.7337622549019607
50.0,0.603,0.1,10.967320658787376
50.0,0.603,0.15,17.815837629295867
50.0,0.603,0.2,24.74481019734629
50.0,0.603,0.25,27.500022242620922
50.0,0.603,0.3,34.03642615565275
50.0,0.603,0.4,36.82000662413781
50.0,0.603,0.5,41.795834291625695
50.0,0.603,0.6,46.337209753037925
50.0,0.603,0.8,58.3136509925403
50.0,0.603,1.0,60.3822108583138
50.0,0.661,0.001,0.0
50.0,0.661,0.005,0.0
50.0,0.661,0.01,0.0
50.0,0.661,0.0125,0.0
50.0,0.661,0.015,0.0
50.0,0.661,0.02,0.0
50.0,0.661,0.03,0.0
50.0,0.661,0.04,0.0
50.0,0.661,0.05,0.0
50.0,0.661,0.1,8.098999471532366
50.0,0.661,0.15,19.234440007804942
50.0,0.661,0.2,22.581098450196745
50.0,0.661,0.25,31.745859417855144
50.0,0.661,0.3,38.51141094266221
50.0,0.661,0.4,37.88138186654558
50.0,0.661,0.5,41.778576373245485
50.0,0.661,0.6,43.462623848101785
50.0,0.661,0.8,55.552128625803164
50.0,0.661,1.0,57.768710121506174
50.0,0.676,0.001,0.0
50.0,0.676,0.005,0.0
50.0,0.676,0.01,0.0
50.0,0.676,0.0125,0.0
50.0,0.676,0.015,0.0
50.0,0.676,0.02,0.0
50.0,0.676,0.03,0.0
50.0,0.676,0.04,0.0
50.0,0.676,0.05,0.05952380952380952
50.0,0.676,0.1,10.186131707416536
50.0,0.676,0.15,19.170381050899962
50.0,0.676,0.2,27.616539404223225
50.0,0.676,0.25,30.560359961442295
50.0,0.676,0.3,33.200898998160994
50.0,0.676,0.4,39.78958796513943
50.0,0.676,0.5,43.30510767647958
50.0,0.676,0.6,45.83659583200024
50.0,0.676,0.8,54.773867744455984
50.0,0.676,1.0,61.12400735838236
50.0,0.755,0.001,0.0
50.0,0.755,0.005,0.0
50.0,0.755,0.01,0.0
50.0,0.755,0.0125,0.0
50.0,0.755,0.015,0.0
50.0,0.755,0.02,0.0
50.0,0.755,0.03,0.0
50.0,0.755,0.04,0.0
50.0,0.755,0.05,0.0
50.0,0.755,0.1,10.626281946038137
50.0,0.755,0.15,13.389629191519026
50.0,0.755,0.2,25.766990789997756
50.0,0.755,0.25,33.02075716215616
50.0,0.755,0.3,38.017374978965535
50.0,0.755,0.4,36.28910521059321
50.0,0.755,0.5,43.49577173092072
50.0,0.755,0.6,47.340164390348214
50.0,0.755,0.8,53.51002271256722
50.0,0.755,1.0,58.223405747302806
50.0,0.783,0.001,0.0
50.0,0.783,0.005,0.0
50.0,0.783,0.01,0.0
50.0,0.783,0.0125,0.0
50.0,0.783,0.015,0.0
50.0,0.783,0.02,0.0
50.0,0.783,0.03,0.0
50.0,0.783,0.04,0.0462962962962963
50.0,0.783,0.05,0.0
50.0,0.783,0.1,10.690448739978034
50.0,0.783,0.15,18.65167674029903
50.0,0.783,0.2,24.05180970452836
50.0,0.783,0.25,28.242816263550043
50.0,0.783,0.3,36.65816597618068
50.0,0.783,0.4,36.97282584135626
50.0,0.783,0.5,42.92095160816136
50.0,0.783,0.6,45.96323915664086
50.0,0.783,0.8,53.344168650621825
50.0,0.783,1.0,56.873048246258385
50.0,0.787,0.001,0.0
50.0,0.787,0.005,0.0
50.0,0.787,0.01,0.0
50.0,0.787,0.0125,0.0
50.0,0.787,0.015,0.0
50.0,0.787,0.02,0.0
50.0,0.787,0.03,0.0
50.0,0.787,0.04,0.0
50.0,0.787,0.05,0.0462962962962963
50.0,0.787,0.1,4.724581552706552
50.0,0.787,0.15,21.4059464500641
50.0,0.787,0.2,25.141555964746754
50.0,0.787,0.25,26.449621004139193
50.0,0.787,0.3,28.823116152333153
50.0,0.787,0.4,38.35316453524489
50.0,0.787,0.5,42.59653431184971
50.0,0.787,0.6,46.64514648971886
50.0,0.787,0.8,52.159398233846765
50.0,0.787,1.0,53.113876446838916
50.0,0.847,0.001,0.0
50.0,0.847,0.005,0.0
50.0,0.847,0.01,0.0
50.0,0.847,0.0125,0.0
50.0,0.847,0.015,0.0
50.0,0.847,0.02,0.0
50.0,0.847,0.03,0.0
50.0,0.847,0.04,0.0
50.0,0.847,0.05,0.0
50.0,0.847,0.1,6.599084371868814
50.0,0.847,0.15,16.251072535708758
50.0,0.847,0.2,22.75772478761062
50.0,0.847,0.25,27.3249379941057
50.0,0.847,0.3,33.19021256153427
50.0,0.847,0.4,40.84424198486698
50.0,0.847,0.5,41.79796556320356
50.0,0.847,0.6,45.501629361923484
50.0,0.847,0.8,54.910812302162924
50.0,0.847,1.0,58.684603739879094
75.0,0.451,0.001,0.0
75.0,0.451,0.005,0.0
75.0,0.451,0.01,0.0
75.0,0.451,0.0125,0.0
75.0,0.451,0.015,0.0
75.0,0.451,0.02,0.0
75.0,0.451,0.03,0.0
75.0,0.451,0.04,0.21875
75.0,0.451,0.05,2.004080941131166
75.0,0.451,0.1,16.704187257075116
75.0,0.451,0.15,20.46644125699012
75.0,0.451,0.2,25.89604061372637
75.0,0.451,0.25,28.820409771079863
75.0,0.451,0.3,34.89231735815647
75.0,0.451,0.4,41.32319914613923
75.0,0.451,0.5,43.980066999956115
75.0,0.451,0.6,49.060804199953566
75.0,0.451,0.8,56.87977220523366
75.0,0.451,1.0,58.41178067643608
75.0,0.486,0.001,0.0
75.0,0.486,0.005,0.0
75.0,0.486,0.01,0.0
75.0,0.486,0.0125,0.0
75.0,0.486,0.015,0.0
75.0,0.486,0.02,0.0
75.0,0.486,0.03,0.0
75.0,0.486,0.04,0.0
75.0,0.486,0.05,1.8660803716581746
75.0,0.486,0.1,12.647300877408103
75.0,0.486,0.15,23.74984164572303
75.0,0.486,0.2,31.003249173842516
75.0,0.486,0.25,31.479782499754766
75.0,0.486,0.3,37.744435685547515
75.0,0.486,0.4,39.95403328163307
75.0,0.486,0.5,43.33236728424716
75.0,0.486,0.6,48.5116740024538
75.0,0.486,0.8,52.71534989180365
75.0,0.486,1.0,59.99667626821292
75.0,0.561,0.001,0.0
75.0,0.561,0.005,0.0
75.0,0.561,0.01,0.0
75.0,0.561,0.0125,0.0
75.0,0.561,0.015,0.0
75.0,0.561,0.02,0.0
75.0,0.561,0.03,0.0
75.0,0.561,0.04,0.9790168768429638
75.0,0.561,0.05,1.5488729802216765
75.0,0.561,0.1,15.261104762023473
75.0,0.561,0.15,21.96816166554901
75.0,0.561,0.2,28.628177836584502
75.0,0.561,0.25,32.17235614429256
75.0,0.561,0.3,35.34616415952742
75.0,0.561,0.4,40.52095827412281
75.0,0.561,0.5,47.04101235925001
75.0,0.561,0.6,49.44683114371582
75.0,0.561,0.8,54.58856266883508
75.0,0.561,1.0,57.481269008082904
75.0,0.603,0.001,0.0
75.0,0.603,0.005,0.0
75.0,0.603,0.01,0.0
75.0,0.603,0.0125,0.0
75.0,0.603,0.015,0.0
75.0,0.603,0.02,0.0
75.0,0.603,0.03,0.0
75.0,0.603,0.04,0.6150793650793651
75.0,0.603,0.05,0.25379644086737907
75.0,0.603,0.1,14.644693998992457
75.0,0.603,0.15,23.81828824111209
75.0,0.603,0.2,25.263201425810795
75.0,0.603,0.25,31.762431263475737
75.0,0.603,0.3,35.87274510588067
75.0,0.603,0.4,37.14274813036507
75.0,0.603,0.5,44.593452173888636
75.0,0.603,0.6,49.60832342209701
75.0,0.603,0.8,52.7703798884232
75.0,0.603,1.0,58.01075814028643
75.0,0.661,0.001,0.0
75.0,0.661,0.005,0.0
75.0,0.661,0.01,0.0
75.0,0.661,0.0125,0.0
75.0,0.661,0.015,0.0
75.0,0.661,0.02,0.0
75.0,0.661,0.03,0.0
75.0,0.661,0.04,0.23700775874688915
75.0,0.661,0.05,0.9066720191040843
75.0,0.661,0.1,12.518532976046448
75.0,0.661,0.15,24.03494321665046
75.0,0.661,0.2,27.883287898032478
75.0,0.661,0.25,31.887244649707622
75.0,0.661,0.3,34.573391976422606
75.0,0.661,0.4,40.03072644741779
75.0,0.661,0.5,44.46171183502587
75.0,0.661,0.6,44.52249904160491
75.0,0.661,0.8,54.340917339903186
75.0,0.661,1.0,57.610155549529544
75.0,0.676,0.001,0.0
75.0,0.676,0.005,0.0
75.0,0.676,0.01,0.0
75.0,0.676,0.0125,0.0
75.0,0.676,0.015,0.0
75.0,0.676,0.02,0.0
75.0,0.676,0.03,0.0
75.0,0.676,0.04,0.6119522084195997
75.0,0.676,0.05,0.5176096621530059
75.0,0.676,0.1,13.393277872422066
75.0,0.676,0.15,17.844991893725524
75.0,0.676,0.2,27.174547307957898
75.0,0.676,0.25,28.724005846314054
75.0,0.676,0.3,36.703482636251756
75.0,0.676,0.4,41.33710722623569
75.0,0.676,0.5,42.82104919642301
75.0,0.676,0.6,49.17587263766315
75.0,0.676,0.8,54.328102299744955
75.0,0.676,1.0,60.2484044758711
75.0,0.755,0.001,0.0
75.0,0.755,0.005,0.0
75.0,0.755,0.01,0.0
75.0,0.755,0.0125,0.0
75.0,0.755,0.015,0.0
75.0,0.755,0.02,0.0
75.0,0.755,0.03,0.0
75.0,0.755,0.04,1.1506181619378215
75.0,0.755,0.05,0.8234831525325523
75.0,0.755,0.1,13.550683919901084
75.0,0.755,0.15,17.590141097695387
75.0,0.755,0.2,30.062876104699267
75.0,0.755,0.25,30.533549066206895
75.0,0.755,0.3,35.72081373992371
75.0,0.755,0.4,37.54959843767767
75.0,0.755,0.5,44.87184229077992
75.0,0.755,0.6,45.44569757012055
75.0,0.755,0.8,52.38333431378887
75.0,0.755,1.0,57.589389406248166
75.0,0.783,0.001,0.0
75.0,0.783,0.005,0.0
75.0,0.783,0.01,0.0
75.0,0.783,0.0125,0.0
75.0,0.783,0.015,0.0
75.0,0.783,0.02,0.0
75.0,0.783,0.03,0.0
75.0,0.783,0.04,0.46211165377832053
75.0,0.783,0.05,1.4407812851010606
75.0,0.783,0.1,11.514486090673149
75.0,0.783,0.15,19.77652766111674
75.0,0.783,0.2,24.848818887928992
75.0,0.783,0.25,29.3566055733035
75.0,0.783,0.3,34.19431060647129
75.0,0.783,0.4,42.520039019074645
75.0,0.783,0.5,44.19392341285534
75.0,0.783,0.6,48.3121007566412
75.0,0.783,0.8,51.14055732026832
75.0,0.783,1.0,56.47880212841219
75.0,0.787,0.001,0.0
75.0,0.787,0.005,0.0
75.0,0.787,0.01,0.0
75.0,0.787,0.0125,0.0
75.0,0.787,0.015,0.0
75.0,0.787,0.02,0.0
75.0,0.787,0.03,0.0
75.0,0.787,0.04,0.5169420498084291
75.0,0.787,0.05,1.69456525145075
75.0,0.787,0.1,14.03844303017119
75.0,0.787,0.15,20.630269487828965
75.0,0.787,0.2,27.255619414324702
75.0,0.787,0.25,28.929060940683748
75.0,0.787,0.3,36.279951158998685
75.0,0.787,0.4,41.14217934676829
75.0,0.787,0.5,43.17286721040605
75.0,0.787,0.6,48.500085985169676
75.0,0.787,0.8,56.0652514539302
75.0,0.787,1.0,55.764504184440874
75.0,0.847,0.001,0.0
75.0,0.847,0.005,0.0
75.0,0.847,0.01,0.0
75.0,0.847,0.0125,0.0
75.0,0.847,0.015,0.0
75.0,0.847,0.02,0.0
75.0,0.847,0.03,0.0
75.0,0.847,0.04,1.237681673165544
75.0,0.847,0.05,0.7202969702063905
75.0,0.847,0.1,10.920321591010532
75.0,0.847,0.15,21.56003387051752
75.0,0.847,0.2,24.890343320603822
75.0,0.847,0.25,29.07922978181229
75.0,0.847,0.3,34.77242825576427
75.0,0.847,0.4,38.47150755442262
75.0,0.847,0.5,41.00244670182805
75.0,0.847,0.6,44.187975792782936
75.0,0.847,0.8,54.64090558515771
75.0,0.847,1.0,60.18263505039653
100.0,0.451,0.001,0.0
100.0,0.451,0.005,0.0
100.0,0.451,0.01,0.0
100.0,0.451,0.0125,0.0
100.0,0.451,0.015,0.0
100.0,0.451,0.02,0.0
100.0,0.451,0.03,0.49212336179359345
100.0,0.451,0.04,2.4086864835706647
100.0,0.451,0.05,5.478497468488754
100.0,0.451,0.1,17.33197372490069
100.0,0.451,0.15,24.765315852693107
100.0,0.451,0.2,30.193991296875332
100.0,0.451,0.25,34.33252987788687
100.0,0.451,0.3,33.23517072161829
100.0,0.451,0.4,40.3555562704105
100.0,0.451,0.5,43.011150777561284
100.0,0.451,0.6,46.91022281604991
100.0,0.451,0.8,54.42356084437165
100.0,0.451,1.0,57.75348260809376
100.0,0.486,0.001,0.0
100.0,0.486,0.005,0.0
100.0,0.486,0.01,0.0
100.0,0.486,0.0125,0.0
100.0,0.486,0.015,0.0
100.0,0.486,0.02,0.0
100.0,0.486,0.03,0.34346148132912846
100.0,0.486,0.04,2.343797133540946
100.0,0.486,0.05,3.043085302102164
100.0,0.486,0.1,16.073571950455168
100.0,0.486,0.15,22.885751973374642
100.0,0.486,0.2,29.066756509435017
100.0,0.486,0.25,31.712047549235745
100.0,0.486,0.3,36.14493663964933
100.0,0.486,0.4,40.540122341202135
100.0,0.486,0.5,43.61624264061126
100.0,0.486,0.6,48.8733553289918
100.0,0.486,0.8,52.95816326584463
100.0,0.486,1.0,62.4790642560028
100.0,0.561,0.001,0.0
100.0,0.561,0.005,0.0
100.0,0.561,0.01,0.0
100.0,0.561,0.0125,0.0
100.0,0.561,0.015,0.0
100.0,0.561,0.02,0.0
100.0,0.561,0.03,0.24338978015448606
100.0,0.561,0.04,4.396415906567787
100.0,0.561,0.05,3.8502126316790717
100.0,0.561,0.1,17.21713175475707
100.0,0.561,0.15,24.85136615199807
100.0,0.561,0.2,28.40958659624257
100.0,0.561,0.25,36.49417438759185
100.0,0.561,0.3,35.48771690570687
100.0,0.561,0.4,42.84568159240041
100.0,0.561,0.5,45.15600874287805
100.0,0.561,0.6,46.04159358015678
100.0,0.561,0.8,52.67843336988873
100.0,0.561,1.0,57.33418787706053
100.0,0.603,0.001,0.0
100.0,0.603,0.005,0.0
100.0,0.603,0.01,0.0
100.0,0.603,0.0125,0.0
100.0,0.603,0.015,0.0
100.0,0.603,0.02,0.0
100.0,0.603,0.03,0.0
100.0,0.603,0.04,0.6087991333777818
100.0,0.603,0.05,2.7802613314151436
100.0,0.603,0.1,12.901369225111178
100.0,0.603,0.15,25.215882502670098
100.0,0.603,0.2,27.35024784858291
100.0,0.603,0.25,31.485002293721823
100.0,0.603,0.3,36.05524651673173
100.0,0.603,0.4,42.60230157730221
100.0,0.603,0.5,43.40550490046174
100.0,0.603,0.6,47.030328531903464
100.0,0.603,0.8,56.44479092671158
100.0,0.603,1.0,55.468988787657324
100.0,0.661,0.001,0.0
100.0,0.661,0.005,0.0
100.0,0.661,0.01,0.0
100.0,0.661,0.0125,0.0
100.0,0.661,0.015,0.0
100.0,0.661,0.02,0.0
100.0,0.661,0.03,0.30947629960787854
100.0,0.661,0.04,0.8939823077058895
100.0,0.661,0.05,5.821461445003779
100.0,0.661,0.1,13.140971512989855
100.0,0.661,0.15,22.971680401126342
100.0,0.661,0.2,30.259388939305428
100.0,0.661,0.25,32.32628665304891
100.0,0.661,0.3,34.67533842985498
100.0,0.661,0.4,42.46348439991702
100.0,0.661,0.5,47.81678393358813
100.0,0.661,0.6,48.59185020212035
100.0,0.661,0.8,56.39456591533142
100.0,0.661,1.0,57.249552148487375
100.0,0.676,0.001,0.0
100.0,0.676,0.005,0.0
100.0,0.676,0.01,0.0
100.0,0.676,0.0125,0.0
100.0,0.676,0.015,0.0
100.0,0.676,0.02,0.13092885375494073
100.0,0.676,0.03,0.0
100.0,0.676,0.04,2.048612398967625
100.0,0.676,0.05,4.662333201890071
100.0,0.676,0.1,15.5755864529961
100.0,0.676,0.15,23.396881464773873
100.0,0.676,0.2,24.72972930411303
100.0,0.676,0.25,32.39971123571995
100.0,0.676,0.3,33.056508430015676
100.0,0.676,0.4,39.943528364837135
100.0,0.676,0.5,43.92919571588872
100.0,0.676,0.6,49.222673129787005
100.0,0.676,0.8,51.095701099507075
100.0,0.676,1.0,54.94586444621808
100.0,0.755,0.001,0.0
100.0,0.755,0.005,0.0
100.0,0.755,0.01,0.0
100.0,0.755,0.0125,0.0
100.0,0.755,0.015,0.0
100.0,0.755,0.02,0.0
100.0,0.755,0.03,0.0
100.0,0.755,0.04,0.36816226561893045
100.0,0.755,0.05,4.5006572043571555
100.0,0.755,0.1,13.227669970999225
100.0,0.755,0.15,22.837688022517323
100.0,0.755,0.2,27.206850165093197
100.0,0.755,0.25,31.532823697480666
100.0,0.755,0.3,34.87935403054354
100.0,0.755,0.4,42.278196216572965
100.0,0.755,0.5,43.34257814737751
100.0,0.755,0.6,47.41610614879815
100.0,0.755,0.8,53.13056794640943
100.0,0.755,1.0,56.350953109549415
100.0,0.783,0.001,0.0
100.0,0.783,0.005,0.0
100.0,0.783,0.01,0.0
100.0,0.783,0.0125,0.0
100.0,0.783,0.015,0.0
100.0,0.783,0.02,0.0
